STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,UATYPE20
"08","113","968200","08113968200","9682",Census Tract 9682,G5020,S,2407314314,3821305,"+38.0024365","-108.6004385",
"08","005","085800","08005085800","858",Census Tract 858,G5020,S,975972,517614,"+39.6358131","-104.7715859",U
"08","005","086300","08005086300","863",Census Tract 863,G5020,S,5023391,0,"+39.5879977","-104.7908103",U
"08","005","085100","08005085100","851",Census Tract 851,G5020,S,3739599,0,"+39.6032796","-104.7774460",U
"08","005","086100","08005086100","861",Census Tract 861,G5020,S,1891698,0,"+39.6102602","-104.7345005",U
"08","015","000100","08015000100","1",Census Tract 1,G5020,S,3942787,0,"+38.5388202","-105.9949817",
"08","015","000200","08015000200","2",Census Tract 2,G5020,S,110219904,48075,"+38.4813087","-106.0042061",
"08","059","011401","08059011401","114.01",Census Tract 114.01,G5020,S,902512,0,"+39.7439608","-105.0596758",U
"08","031","015700","08031015700","157",Census Tract 157,G5020,S,2103357,0,"+39.6614484","-105.0344467",U
"08","031","008312","08031008312","83.12",Census Tract 83.12,G5020,S,2572312,0,"+39.7769139","-104.8301468",U
"08","031","008387","08031008387","83.87",Census Tract 83.87,G5020,S,1737987,0,"+39.7840691","-104.8201917",U
"08","031","008390","08031008390","83.90",Census Tract 83.90,G5020,S,2288743,0,"+39.7766656","-104.7628612",U
"08","035","014129","08035014129","141.29",Census Tract 141.29,G5020,S,1377555,4014,"+39.5332313","-104.9927263",U
"08","035","014124","08035014124","141.24",Census Tract 141.24,G5020,S,2625431,0,"+39.5296592","-105.0208384",U
"08","001","009327","08001009327","93.27",Census Tract 93.27,G5020,S,2493106,100443,"+39.8927873","-105.0052148",U
"08","001","009752","08001009752","97.52",Census Tract 97.52,G5020,S,2018484,1161,"+39.7969664","-105.0146221",U
"08","001","008709","08001008709","87.09",Census Tract 87.09,G5020,S,7787107,126169,"+39.8001266","-104.9175627",U
"08","013","013506","08013013506","135.06",Census Tract 135.06,G5020,S,2597927,0,"+40.1959317","-105.0836114",
"08","013","013508","08013013508","135.08",Census Tract 135.08,G5020,S,5173897,58992,"+40.1924157","-105.0703341",
"08","013","061400","08013061400","614",Census Tract 614,G5020,S,2552608,8890,"+39.9224429","-105.1567552",U
"08","013","013507","08013013507","135.07",Census Tract 135.07,G5020,S,1954238,0,"+40.1813384","-105.0812371",U
"08","123","002007","08123002007","20.07",Census Tract 20.07,G5020,S,11201731,9385,"+40.0370203","-105.0446706",
"08","123","002014","08123002014","20.14",Census Tract 20.14,G5020,S,2352123,0,"+40.0951205","-104.9326915",U
"08","123","002203","08123002203","22.03",Census Tract 22.03,G5020,S,19793493,687449,"+40.4703769","-104.8786375",
"08","123","002209","08123002209","22.09",Census Tract 22.09,G5020,S,39756832,1330520,"+40.4412479","-104.8536939",
"08","123","002101","08123002101","21.01",Census Tract 21.01,G5020,S,111767214,905198,"+40.3495427","-104.8573848",
"08","014","030600","08014030600","306",Census Tract 306,G5020,S,2530470,64721,"+39.9352846","-105.0249408",U
"08","031","980100","08031980100","9801",Census Tract 9801,G5020,S,4225564,0,"+39.7865830","-104.8564088",U
"08","087","000100","08087000100","1",Census Tract 1,G5020,S,1323262587,17577609,"+40.4103163","-103.8140035",
"08","087","000700","08087000700","7",Census Tract 7,G5020,S,27487876,107346,"+40.2500032","-103.6361538",
"08","087","000200","08087000200","2",Census Tract 2,G5020,S,750564293,14887388,"+40.1694906","-104.0293307",
"08","087","000600","08087000600","6",Census Tract 6,G5020,S,293167992,111988,"+40.1653090","-103.8707355",
"08","087","000400","08087000400","4",Census Tract 4,G5020,S,3299283,0,"+40.2579191","-103.7963301",U
"08","087","000500","08087000500","5",Census Tract 5,G5020,S,3554271,0,"+40.2503688","-103.8038979",
"08","087","000800","08087000800","8",Census Tract 8,G5020,S,873975850,314014,"+40.1541924","-103.6512305",
"08","087","000300","08087000300","3",Census Tract 3,G5020,S,41129336,1664753,"+40.2757054","-103.8845326",
"08","069","000201","08069000201","2.01",Census Tract 2.01,G5020,S,983869,0,"+40.5821488","-105.0896763",U
"08","099","000200","08099000200","2",Census Tract 2,G5020,S,6066165,169032,"+38.0969763","-102.6195588",
"08","099","000300","08099000300","3",Census Tract 3,G5020,S,5752897,0,"+38.0742864","-102.6182428",U
"08","069","000503","08069000503","5.03",Census Tract 5.03,G5020,S,1292450,0,"+40.5782060","-105.1055271",U
"08","069","001308","08069001308","13.08",Census Tract 13.08,G5020,S,27155807,4032715,"+40.6355451","-105.0468258",
"08","069","002010","08069002010","20.10",Census Tract 20.10,G5020,S,24121105,2295341,"+40.3627219","-105.1766077",
"08","069","001808","08069001808","18.08",Census Tract 18.08,G5020,S,45004518,756691,"+40.4315860","-105.2017124",
"08","069","002801","08069002801","28.01",Census Tract 28.01,G5020,S,28283595,676678,"+40.3876853","-105.5093504",
"08","069","002503","08069002503","25.03",Census Tract 25.03,G5020,S,829801864,8006144,"+40.8777039","-105.1314032",
"08","031","003401","08031003401","34.01",Census Tract 34.01,G5020,S,1128054,0,"+39.7118123","-104.9668409",U
"08","083","941100","08083941100","9411",Census Tract 9411,G5020,S,1799391502,347405,"+37.1461289","-108.6129503",
"08","005","007702","08005007702","77.02",Census Tract 77.02,G5020,S,2770244,0,"+39.7183247","-104.8364817",U
"08","005","007704","08005007704","77.04",Census Tract 77.04,G5020,S,843588,0,"+39.7149404","-104.8525237",U
"08","023","972600","08023972600","9726",Census Tract 9726,G5020,S,1554693290,3766243,"+37.4204815","-105.3948681",
"08","041","005000","08041005000","50",Census Tract 50,G5020,S,4962692,8832,"+38.8509467","-104.7109360",U
"08","013","012206","08013012206","122.06",Census Tract 122.06,G5020,S,1021887,0,"+40.0164294","-105.2626048",U
"08","013","012107","08013012107","121.07",Census Tract 121.07,G5020,S,1652360,0,"+40.0302830","-105.2657638",U
"08","041","000102","08041000102","1.02",Census Tract 1.02,G5020,S,1615912,0,"+38.8637764","-104.7671405",U
"08","041","000400","08041000400","4",Census Tract 4,G5020,S,1716903,0,"+38.8698070","-104.8042439",U
"08","041","000500","08041000500","5",Census Tract 5,G5020,S,1331116,0,"+38.8649049","-104.8121119",U
"08","035","013912","08035013912","139.12",Census Tract 139.12,G5020,S,27369433,126492,"+39.5452125","-104.7335591",
"08","005","005632","08005005632","56.32",Census Tract 56.32,G5020,S,2209378,0,"+39.5732431","-104.9804701",U
"08","005","081500","08005081500","815",Census Tract 815,G5020,S,1808705,0,"+39.6624753","-104.8274015",U
"08","019","014800","08019014800","148",Census Tract 148,G5020,S,15200642,33888,"+39.7514343","-105.5287660",
"08","019","014900","08019014900","149",Census Tract 149,G5020,S,523968408,2024030,"+39.7068623","-105.8380131",
"08","005","084800","08005084800","848",Census Tract 848,G5020,S,1492529,0,"+39.6281025","-104.7662408",U
"08","005","085200","08005085200","852",Census Tract 852,G5020,S,3603158,0,"+39.6008957","-104.7522575",U
"08","005","085300","08005085300","853",Census Tract 853,G5020,S,1818798,0,"+39.5984575","-104.7267587",U
"08","005","086600","08005086600","866",Census Tract 866,G5020,S,7405099,0,"+39.5765169","-104.7248669",U
"08","005","083100","08005083100","831",Census Tract 831,G5020,S,2618929,0,"+39.6748911","-104.7628272",U
"08","005","085000","08005085000","850",Census Tract 850,G5020,S,3622741,0,"+39.6032189","-104.8037910",U
"08","005","087000","08005087000","870",Census Tract 870,G5020,S,964300,0,"+39.6910917","-104.8706144",U
"08","005","085500","08005085500","855",Census Tract 855,G5020,S,2178317,0,"+39.6164538","-104.7830848",U
"08","005","085600","08005085600","856",Census Tract 856,G5020,S,1281725,0,"+39.6118627","-104.7652110",U
"08","005","086700","08005086700","867",Census Tract 867,G5020,S,6119712,0,"+39.5787351","-104.6958421",U
"08","005","085900","08005085900","859",Census Tract 859,G5020,S,4713596,0,"+39.6323651","-104.7377243",U
"08","005","083000","08005083000","830",Census Tract 830,G5020,S,10155824,0,"+39.6674530","-104.7345860",
"08","005","007301","08005007301","73.01",Census Tract 73.01,G5020,S,858950,0,"+39.7382028","-104.8362493",U
"08","005","087100","08005087100","871",Census Tract 871,G5020,S,982355,0,"+39.6799125","-104.8700942",U
"08","005","086900","08005086900","869",Census Tract 869,G5020,S,733046,0,"+39.6856875","-104.8800164",U
"08","005","082900","08005082900","829",Census Tract 829,G5020,S,2579452,0,"+39.6892923","-104.7630363",
"08","005","081700","08005081700","817",Census Tract 817,G5020,S,1850451,0,"+39.6243214","-104.8014817",U
"08","015","000300","08015000300","3",Census Tract 3,G5020,S,1097876750,1068977,"+38.6064382","-106.1624627",
"08","069","001307","08069001307","13.07",Census Tract 13.07,G5020,S,9070100,524241,"+40.6065399","-105.0336788",U
"08","069","001606","08069001606","16.06",Census Tract 16.06,G5020,S,3279552,14716,"+40.5007573","-105.0427396",U
"08","069","002803","08069002803","28.03",Census Tract 28.03,G5020,S,570731214,2672154,"+40.4641748","-105.6269883",
"08","069","000401","08069000401","4.01",Census Tract 4.01,G5020,S,1312163,0,"+40.5927892","-105.1052454",U
"08","069","000402","08069000402","4.02",Census Tract 4.02,G5020,S,2551327,59912,"+40.5852317","-105.1125254",U
"08","069","000504","08069000504","5.04",Census Tract 5.04,G5020,S,1296198,4385,"+40.5725370","-105.1054648",U
"08","069","000506","08069000506","5.06",Census Tract 5.06,G5020,S,1277425,0,"+40.5712586","-105.1244844",U
"08","069","000801","08069000801","8.01",Census Tract 8.01,G5020,S,1100303,0,"+40.5737317","-105.0624869",U
"08","069","000802","08069000802","8.02",Census Tract 8.02,G5020,S,1041868,0,"+40.5710762","-105.0516510",U
"08","069","002011","08069002011","20.11",Census Tract 20.11,G5020,S,14822405,896561,"+40.3608613","-105.1081797",U
"08","077","001703","08077001703","17.03",Census Tract 17.03,G5020,S,5063097,0,"+39.0950291","-108.4660855",U
"08","101","002915","08101002915","29.15",Census Tract 29.15,G5020,S,2870175,0,"+38.3106291","-104.7580094",U
"08","101","980100","08101980100","9801",Census Tract 9801,G5020,S,192587565,680881,"+38.4666411","-104.8485045",
"08","101","002912","08101002912","29.12",Census Tract 29.12,G5020,S,3889952,8441,"+38.3223401","-104.7154064",
"08","101","003500","08101003500","35",Census Tract 35,G5020,S,4992735,337903,"+38.2663099","-104.6083782",U
"08","069","001605","08069001605","16.05",Census Tract 16.05,G5020,S,15501382,900076,"+40.5418247","-105.0160060",
"08","069","002401","08069002401","24.01",Census Tract 24.01,G5020,S,1033161618,3683425,"+40.8700325","-105.5507838",
"08","069","000202","08069000202","2.02",Census Tract 2.02,G5020,S,1928956,65690,"+40.5942544","-105.0880612",U
"08","069","000505","08069000505","5.05",Census Tract 5.05,G5020,S,1271565,0,"+40.5784812","-105.1243800",U
"08","069","001607","08069001607","16.07",Census Tract 16.07,G5020,S,2534664,0,"+40.5161259","-105.0297205",U
"08","069","001608","08069001608","16.08",Census Tract 16.08,G5020,S,15849960,3240638,"+40.4823550","-105.0093355",U
"08","059","009851","08059009851","98.51",Census Tract 98.51,G5020,S,3539141,438797,"+39.8055122","-105.1534021",U
"08","059","015900","08059015900","159",Census Tract 159,G5020,S,5319423,171036,"+39.6459452","-105.0998346",
"08","059","011732","08059011732","117.32",Census Tract 117.32,G5020,S,1324834,0,"+39.7211174","-105.1420325",U
"08","059","011733","08059011733","117.33",Census Tract 117.33,G5020,S,1092814,34014,"+39.7150847","-105.1407131",U
"08","059","011806","08059011806","118.06",Census Tract 118.06,G5020,S,2955851,0,"+39.7032559","-105.0644078",U
"08","059","012060","08059012060","120.60",Census Tract 120.60,G5020,S,1218297,3757,"+39.5720066","-105.1021419",U
"08","059","015800","08059015800","158",Census Tract 158,G5020,S,2309711,737,"+39.7428766","-105.1265106",U
"08","031","001901","08031001901","19.01",Census Tract 19.01,G5020,S,2335147,0,"+39.7331806","-105.0086286",U
"08","031","004504","08031004504","45.04",Census Tract 45.04,G5020,S,899287,0,"+39.7077750","-105.0468182",U
"08","031","004505","08031004505","45.05",Census Tract 45.05,G5020,S,1000565,0,"+39.7076012","-105.0324194",U
"08","031","004506","08031004506","45.06",Census Tract 45.06,G5020,S,958641,0,"+39.7004127","-105.0320473",U
"08","031","004503","08031004503","45.03",Census Tract 45.03,G5020,S,1017830,0,"+39.7005623","-105.0458901",U
"08","031","004306","08031004306","43.06",Census Tract 43.06,G5020,S,2557986,0,"+39.7185505","-104.9129970",U
"08","031","008386","08031008386","83.86",Census Tract 83.86,G5020,S,1292146,0,"+39.7919789","-104.8148289",U
"08","031","008389","08031008389","83.89",Census Tract 83.89,G5020,S,5688856,0,"+39.7904630","-104.7526224",U
"08","031","008391","08031008391","83.91",Census Tract 83.91,G5020,S,2304139,0,"+39.7756402","-104.7444224",U
"08","031","015600","08031015600","156",Census Tract 156,G5020,S,3735275,6184,"+39.6759062","-105.0192050",U
"08","035","014010","08035014010","140.10",Census Tract 140.10,G5020,S,4323693,0,"+39.5377937","-104.7837756",U
"08","035","014007","08035014007","140.07",Census Tract 140.07,G5020,S,9893654,82567,"+39.5447238","-104.8346284",U
"08","035","014126","08035014126","141.26",Census Tract 141.26,G5020,S,715530,0,"+39.5455012","-104.9971453",U
"08","035","014130","08035014130","141.30",Census Tract 141.30,G5020,S,3534867,0,"+39.5431370","-105.0217658",U
"08","035","014008","08035014008","140.08",Census Tract 140.08,G5020,S,5767351,9586,"+39.5268478","-104.8089149",U
"08","035","014011","08035014011","140.11",Census Tract 140.11,G5020,S,30024600,67941,"+39.5016623","-104.8403971",U
"08","035","014127","08035014127","141.27",Census Tract 141.27,G5020,S,6120977,0,"+39.4814792","-104.9092305",
"08","001","007802","08001007802","78.02",Census Tract 78.02,G5020,S,637373,0,"+39.7419960","-104.8564378",U
"08","001","008550","08001008550","85.50",Census Tract 85.50,G5020,S,4395779,40921,"+39.9067319","-104.9253291",U
"08","001","008549","08001008549","85.49",Census Tract 85.49,G5020,S,1318308,0,"+39.9178169","-104.9123289",U
"08","001","008545","08001008545","85.45",Census Tract 85.45,G5020,S,3128633,49667,"+39.9336044","-104.9515880",U
"08","001","008544","08001008544","85.44",Census Tract 85.44,G5020,S,2608402,21323,"+39.9555985","-104.9537605",
"08","001","008547","08001008547","85.47",Census Tract 85.47,G5020,S,1209376,0,"+39.9173613","-104.9311779",U
"08","001","008548","08001008548","85.48",Census Tract 85.48,G5020,S,1245234,6215,"+39.9253879","-104.9115056",U
"08","001","009207","08001009207","92.07",Census Tract 92.07,G5020,S,1599206,0,"+39.8731829","-104.9496230",U
"08","035","014006","08035014006","140.06",Census Tract 140.06,G5020,S,5799895,15187,"+39.5040809","-104.7958216",U
"08","001","008536","08001008536","85.36",Census Tract 85.36,G5020,S,7269152,38685,"+39.9041827","-104.7947714",
"08","001","008546","08001008546","85.46",Census Tract 85.46,G5020,S,1324544,988,"+39.9254331","-104.9311036",U
"08","001","009206","08001009206","92.06",Census Tract 92.06,G5020,S,1295355,11050,"+39.8812623","-104.9476403",U
"08","001","009751","08001009751","97.51",Census Tract 97.51,G5020,S,2951175,424619,"+39.7983183","-105.0412999",U
"08","031","006701","08031006701","67.01",Census Tract 67.01,G5020,S,1018161,0,"+39.6301934","-104.9093526",U
"08","031","000102","08031000102","1.02",Census Tract 1.02,G5020,S,1706895,243474,"+39.7811473","-105.0398400",U
"08","031","000202","08031000202","2.02",Census Tract 2.02,G5020,S,1785694,0,"+39.7800524","-105.0121352",U
"08","031","000301","08031000301","3.01",Census Tract 3.01,G5020,S,1926792,0,"+39.7730308","-105.0392349",U
"08","031","000302","08031000302","3.02",Census Tract 3.02,G5020,S,1444047,0,"+39.7639304","-105.0462665",U
"08","013","061300","08013061300","613",Census Tract 613,G5020,S,2069154,6895,"+39.9359802","-105.1553910",U
"08","013","013212","08013013212","132.12",Census Tract 132.12,G5020,S,8482063,590332,"+40.1541427","-105.1415658",U
"08","123","002105","08123002105","21.05",Census Tract 21.05,G5020,S,40553817,4763738,"+40.1836062","-105.0016865",
"08","123","001914","08123001914","19.14",Census Tract 19.14,G5020,S,121425674,379269,"+40.1094807","-104.6878000",
"08","123","001910","08123001910","19.10",Census Tract 19.10,G5020,S,42563720,331618,"+40.0879361","-104.8437548",
"08","123","001911","08123001911","19.11",Census Tract 19.11,G5020,S,32981040,235511,"+40.0258281","-104.7835375",
"08","123","001909","08123001909","19.09",Census Tract 19.09,G5020,S,33871597,249376,"+40.0336024","-104.8575105",
"08","123","002108","08123002108","21.08",Census Tract 21.08,G5020,S,37183662,542078,"+40.2973413","-104.9121440",
"08","123","002106","08123002106","21.06",Census Tract 21.06,G5020,S,85443748,2118735,"+40.2357170","-104.9764390",
"08","123","002104","08123002104","21.04",Census Tract 21.04,G5020,S,81438478,1638869,"+40.3022976","-105.0033697",
"08","123","002107","08123002107","21.07",Census Tract 21.07,G5020,S,35306754,298101,"+40.3563731","-104.9407667",
"08","123","001912","08123001912","19.12",Census Tract 19.12,G5020,S,17442766,64389,"+40.0729015","-104.7885056",
"08","123","001913","08123001913","19.13",Census Tract 19.13,G5020,S,31968948,58332,"+40.0371911","-104.7257249",
"08","005","006501","08005006501","65.01",Census Tract 65.01,G5020,S,1681545,54302,"+39.6123447","-105.0191615",U
"08","005","006857","08005006857","68.57",Census Tract 68.57,G5020,S,1999192,0,"+39.6132265","-104.8808536",U
"08","085","966100","08085966100","9661",Census Tract 9661,G5020,S,2875032899,682240,"+38.2906092","-108.6270409",
"08","105","976700","08105976700","9767",Census Tract 9767,G5020,S,45744600,49333,"+37.5837324","-106.1510318",
"08","071","000200","08071000200","2",Census Tract 2,G5020,S,4015747,0,"+37.1756230","-104.5232630",
"08","071","000500","08071000500","5",Census Tract 5,G5020,S,72670447,0,"+37.1265845","-104.4306186",
"08","071","000300","08071000300","3",Census Tract 3,G5020,S,1634036026,6221750,"+37.1079319","-104.9553711",
"08","071","000400","08071000400","4",Census Tract 4,G5020,S,101329767,0,"+37.0735804","-104.4812022",
"08","071","000100","08071000100","1",Census Tract 1,G5020,S,800423489,102855,"+37.3139872","-104.7239281",
"08","014","030700","08014030700","307",Census Tract 307,G5020,S,1324277,14244,"+39.9242400","-105.0257632",U
"08","014","030400","08014030400","304",Census Tract 304,G5020,S,2317757,133645,"+39.9360047","-105.0693068",U
"08","031","003202","08031003202","32.02",Census Tract 32.02,G5020,S,507637,0,"+39.7345670","-104.9623109",U
"08","031","003203","08031003203","32.03",Census Tract 32.03,G5020,S,1683151,0,"+39.7222971","-104.9659994",U
"08","031","003300","08031003300","33",Census Tract 33,G5020,S,1288718,0,"+39.7291072","-104.9507867",U
"08","014","030100","08014030100","301",Census Tract 301,G5020,S,1076688,0,"+39.9263159","-105.0822175",U
"08","014","030000","08014030000","300",Census Tract 300,G5020,S,1615867,1448,"+39.9186918","-105.0810169",U
"08","014","030300","08014030300","303",Census Tract 303,G5020,S,2678892,59239,"+39.9219477","-105.0596936",U
"08","014","980200","08014980200","9802",Census Tract 9802,G5020,S,394934,0,"+39.9598684","-105.0849176",U
"08","075","966101","08075966101","9661.01",Census Tract 9661.01,G5020,S,62856470,0,"+40.6376953","-103.2679005",
"08","075","966102","08075966102","9661.02",Census Tract 9661.02,G5020,S,15096423,0,"+40.6565379","-103.1976670",U
"08","059","009901","08059009901","99.01",Census Tract 99.01,G5020,S,3794783,74450,"+39.7502202","-105.2192722",U
"08","059","010001","08059010001","100.01",Census Tract 100.01,G5020,S,5074551,5289,"+39.7367913","-105.2042410",U
"08","013","013214","08013013214","132.14",Census Tract 132.14,G5020,S,9723387,13066,"+40.1212737","-105.1743897",U
"08","013","013215","08013013215","132.15",Census Tract 132.15,G5020,S,10490987,358346,"+40.1643819","-105.1634478",
"08","041","000202","08041000202","2.02",Census Tract 2.02,G5020,S,2657713,0,"+38.8952989","-104.7724225",U
"08","041","000301","08041000301","3.01",Census Tract 3.01,G5020,S,1867287,0,"+38.8798657","-104.8029776",U
"08","035","014141","08035014141","141.41",Census Tract 141.41,G5020,S,7489046,0,"+39.4606234","-104.8922407",U
"08","035","013913","08035013913","139.13",Census Tract 139.13,G5020,S,18566920,25414,"+39.5432151","-104.6847715",U
"08","035","014144","08035014144","141.44",Census Tract 141.44,G5020,S,9850098,9356,"+39.5029778","-104.9271038",
"08","035","014142","08035014142","141.42",Census Tract 141.42,G5020,S,6261563,0,"+39.4428854","-104.9024083",
"08","035","013914","08035013914","139.14",Census Tract 139.14,G5020,S,21555542,49435,"+39.4723655","-104.7378535",U
"08","035","013915","08035013915","139.15",Census Tract 139.15,G5020,S,6102243,95760,"+39.4483886","-104.7494860",
"08","035","014143","08035014143","141.43",Census Tract 141.43,G5020,S,1653932,0,"+39.5325627","-104.9226235",U
"08","035","014410","08035014410","144.10",Census Tract 144.10,G5020,S,10857433,0,"+39.3929096","-104.8838364",U
"08","035","014407","08035014407","144.07",Census Tract 144.07,G5020,S,67151075,0,"+39.3309210","-104.9230009",U
"08","035","014408","08035014408","144.08",Census Tract 144.08,G5020,S,93096280,0,"+39.2109131","-104.9005758",
"08","035","014017","08035014017","140.17",Census Tract 140.17,G5020,S,9328683,0,"+39.4274528","-104.8623265",
"08","035","014409","08035014409","144.09",Census Tract 144.09,G5020,S,26498318,0,"+39.3934233","-104.9292311",
"08","035","014206","08035014206","142.06",Census Tract 142.06,G5020,S,55220164,214,"+39.3794559","-105.0051354",
"08","035","014207","08035014207","142.07",Census Tract 142.07,G5020,S,655546,0,"+39.4733189","-105.0691657",U
"08","035","014208","08035014208","142.08",Census Tract 142.08,G5020,S,25380897,2584864,"+39.5094376","-105.0632029",
"08","035","014016","08035014016","140.16",Census Tract 140.16,G5020,S,39482330,0,"+39.4630274","-104.8225688",U
"08","035","014145","08035014145","141.45",Census Tract 141.45,G5020,S,1680182,0,"+39.5375455","-104.9397387",U
"08","035","014205","08035014205","142.05",Census Tract 142.05,G5020,S,73260791,327235,"+39.4455297","-105.0333269",
"08","035","014146","08035014146","141.46",Census Tract 141.46,G5020,S,1667194,0,"+39.5337754","-104.9305361",U
"08","035","014015","08035014015","140.15",Census Tract 140.15,G5020,S,2553441,0,"+39.5575485","-104.7882104",U
"08","035","014014","08035014014","140.14",Census Tract 140.14,G5020,S,9053301,0,"+39.5593409","-104.8333683",U
"08","013","013704","08013013704","137.04",Census Tract 137.04,G5020,S,72571772,58943,"+40.0732446","-105.3424538",
"08","013","060801","08013060801","608.01",Census Tract 608.01,G5020,S,14319972,134749,"+39.9562928","-105.0874686",
"08","013","012802","08013012802","128.02",Census Tract 128.02,G5020,S,24043513,1051668,"+40.0527261","-105.0942030",
"08","013","060601","08013060601","606.01",Census Tract 606.01,G5020,S,2857423,136332,"+39.9434167","-105.1493551",U
"08","013","060602","08013060602","606.02",Census Tract 606.02,G5020,S,34971779,1280953,"+39.9421138","-105.2168028",
"08","013","012106","08013012106","121.06",Census Tract 121.06,G5020,S,1229680,0,"+40.0293932","-105.2771207",U
"08","013","012205","08013012205","122.05",Census Tract 122.05,G5020,S,606093,0,"+40.0204431","-105.2681669",U
"08","013","012610","08013012610","126.10",Census Tract 126.10,G5020,S,390612,0,"+40.0040178","-105.2558459",U
"08","013","012609","08013012609","126.09",Census Tract 126.09,G5020,S,332661,0,"+40.0036607","-105.2507561",U
"08","063","962400","08063962400","9624",Census Tract 9624,G5020,S,3686902385,1362270,"+39.3078361","-102.7664071",
"08","041","005118","08041005118","51.18",Census Tract 51.18,G5020,S,2889447,0,"+38.8775081","-104.7101599",U
"08","041","000600","08041000600","6",Census Tract 6,G5020,S,1714238,0,"+38.8644925","-104.7853410",U
"08","041","000700","08041000700","7",Census Tract 7,G5020,S,1624935,0,"+38.8550267","-104.7855084",U
"08","041","000800","08041000800","8",Census Tract 8,G5020,S,2242755,5043,"+38.8549501","-104.8007163",U
"08","041","000900","08041000900","9",Census Tract 9,G5020,S,1055982,0,"+38.8554929","-104.8149195",U
"08","041","001000","08041001000","10",Census Tract 10,G5020,S,1972006,0,"+38.8592810","-104.8259251",U
"08","041","001101","08041001101","11.01",Census Tract 11.01,G5020,S,1264371,0,"+38.8701033","-104.8288393",U
"08","013","012207","08013012207","122.07",Census Tract 122.07,G5020,S,1815054,158791,"+40.0346211","-105.2447960",U
"08","013","012208","08013012208","122.08",Census Tract 122.08,G5020,S,4694848,34031,"+40.0211401","-105.2391418",U
"08","013","012801","08013012801","128.01",Census Tract 128.01,G5020,S,15253511,413350,"+40.0260573","-105.0908206",
"08","013","060802","08013060802","608.02",Census Tract 608.02,G5020,S,7189411,15103,"+39.9910643","-105.0651418",
"08","041","001104","08041001104","11.04",Census Tract 11.04,G5020,S,4244031,0,"+38.8651678","-104.8431949",U
"08","041","001301","08041001301","13.01",Census Tract 13.01,G5020,S,1329799,0,"+38.8483933","-104.8632762",U
"08","037","000404","08037000404","4.04",Census Tract 4.04,G5020,S,370602781,900656,"+39.6051403","-106.7259514",
"08","037","000405","08037000405","4.05",Census Tract 4.05,G5020,S,146119534,202291,"+39.5680768","-106.8107312",
"08","037","000505","08037000505","5.05",Census Tract 5.05,G5020,S,65007932,60245,"+39.6495835","-106.5019360",
"08","037","000504","08037000504","5.04",Census Tract 5.04,G5020,S,2311707,168745,"+39.6329082","-106.5197534",U
"08","041","004514","08041004514","45.14",Census Tract 45.14,G5020,S,2928711,0,"+38.7005160","-104.6877911",U
"08","041","004520","08041004520","45.20",Census Tract 45.20,G5020,S,872725,0,"+38.7297954","-104.6931409",U
"08","041","004517","08041004517","45.17",Census Tract 45.17,G5020,S,70762453,283418,"+38.6359194","-104.6476640",
"08","041","004516","08041004516","45.16",Census Tract 45.16,G5020,S,96577374,69069,"+38.5831487","-104.7078502",
"08","041","003911","08041003911","39.11",Census Tract 39.11,G5020,S,352437235,421990,"+39.0797897","-104.3967106",
"08","041","000103","08041000103","1.03",Census Tract 1.03,G5020,S,1295090,0,"+38.8860094","-104.7641258",U
"08","041","005121","08041005121","51.21",Census Tract 51.21,G5020,S,5063374,0,"+38.9316248","-104.7057571",U
"08","041","002802","08041002802","28.02",Census Tract 28.02,G5020,S,6294252,0,"+38.8104684","-104.7974129",U
"08","041","002902","08041002902","29.02",Census Tract 29.02,G5020,S,910870,0,"+38.7999345","-104.8014340",U
"08","041","002901","08041002901","29.01",Census Tract 29.01,G5020,S,2108486,0,"+38.8051237","-104.8149424",U
"08","041","005113","08041005113","51.13",Census Tract 51.13,G5020,S,1398111,0,"+38.9060955","-104.7029194",U
"08","041","005117","08041005117","51.17",Census Tract 51.17,G5020,S,2603204,0,"+38.8939120","-104.7055729",U
"08","041","005112","08041005112","51.12",Census Tract 51.12,G5020,S,1519328,0,"+38.9025570","-104.7146373",U
"08","041","005124","08041005124","51.24",Census Tract 51.24,G5020,S,1313720,0,"+38.9066124","-104.6892770",
"08","041","005123","08041005123","51.23",Census Tract 51.23,G5020,S,95036438,0,"+38.8850625","-104.6009097",U
"08","041","005119","08041005119","51.19",Census Tract 51.19,G5020,S,3419999,0,"+38.8776223","-104.6922441",U
"08","041","003711","08041003711","37.11",Census Tract 37.11,G5020,S,5890218,0,"+38.9097589","-104.8405014",U
"08","001","008561","08001008561","85.61",Census Tract 85.61,G5020,S,22281051,356101,"+39.9704759","-104.8836330",
"08","041","003710","08041003710","37.10",Census Tract 37.10,G5020,S,2427170,0,"+38.9131432","-104.8578497",U
"08","041","003912","08041003912","39.12",Census Tract 39.12,G5020,S,9879627,10800,"+38.9648821","-104.5890977",U
"08","041","005115","08041005115","51.15",Census Tract 51.15,G5020,S,3268691,0,"+38.8616061","-104.6812378",U
"08","069","001714","08069001714","17.14",Census Tract 17.14,G5020,S,31368527,207017,"+40.4229075","-104.9741537",
"08","069","002403","08069002403","24.03",Census Tract 24.03,G5020,S,2154806216,9453742,"+40.7283949","-105.6905038",
